BCORL2|286554,2.34485970611695,2.70581504669415e-47,3.0929057639624e-44,ENSG00000215580,BCORP1,286554,Y
CYorf15A|246126,3.68898789393501,2.32853418840085e-73,1.50826921163351e-69,ENSG00000131002,TXLNGY,246126,Y
CYorf15B|84663,3.58082405908876,6.58924730426362e-69,1.82917505166358e-65,NA,NA,NA,NA
DAZ1|1617,1.75280695013283,3.93399589782451e-12,2.01172127069805e-09,ENSG00000205916,DAZ4,1617,Y
DDX3Y|8653,3.5252778585931,2.63484954267326e-67,6.40004953915336e-64,ENSG00000067048,DDX3Y,8653,Y
EIF1AY|9086,3.75853994792525,1.43925571942846e-63,2.79676171399338e-60,ENSG00000198692,EIF1AY,9086,Y
HSFY2|159119,0.852992291140477,4.29362458384365e-15,2.31760313647916e-12,ENSG00000169953,HSFY2,159119,Y
KDM5D|8284,3.64711978986505,5.74812381359814e-69,1.82917505166358e-65,ENSG00000012817,KDM5D,8284,Y
NCRNA00185|55410,3.1312438055461,1.60834743623038e-78,1.56267036904144e-74,NA,NA,NA,NA
NCRNA00230B|401629,1.92737043393569,2.70331393131831e-25,2.18878317972406e-22,NA,NA,NA,NA
NLGN4Y|22829,2.87568294609478,4.46531959012581e-67,9.64112114170274e-64,ENSG00000165246,NLGN4Y,22829,Y
PCDH11Y|83259,0.721364952152811,1.41257089644958e-10,6.86226941495208e-08,ENSG00000099715,PCDH11Y,83259,Y
PRKY|5616,2.45729125004539,1.69818116657397e-48,2.35707545920467e-45,ENSG00000099725,PRKY,5616,Y
RPS4Y1|6192,3.249101543478,3.54818578868431e-48,4.5965564163809e-45,ENSG00000129824,RPS4Y1,6192,Y
RPS4Y2|140032,0.555648613489778,6.90220913319743e-09,2.91573321470201e-06,ENSG00000280969,RPS4Y2,140032,Y
SRY|6736,1.33738315943241,1.11745959255569e-22,7.75516957233647e-20,ENSG00000184895,SRY,6736,Y
TBL1Y|90665,1.57443326259218,2.99824471786684e-31,2.91309456787942e-28,ENSG00000092377,TBL1Y,90665,Y
TMSB4Y|9087,3.1484560347059,4.90054900958497e-84,9.52274683542551e-80,ENSG00000154620,TMSB4Y,9087,Y
TSIX|9383,-2.97990269300338,2.41327433928644e-37,2.60526372005634e-34,ENSG00000270641,TSIX,9383,X
TTTY10|246119,1.1884855419059,4.87133529718208e-26,4.11564293455835e-23,ENSG00000229236,TTTY10,246119,Y
TTTY14|83869,2.47486676842522,4.05537144634084e-60,6.56699816210793e-57,NA,NA,NA,NA
TTTY15|64595,3.54012782324866,1.16185973065544e-72,5.64431457152412e-69,ENSG00000233864,TTTY15,64595,Y
TTTY2|60439,1.90251622748524,5.31711301525094e-32,5.43800737433454e-29,NA,NA,NA,NA
USP9Y|8287,3.58976590190654,1.49176084675926e-59,2.22983821340199e-56,ENSG00000114374,USP9Y,8287,Y
UTY|7404,3.71268071879551,3.34984288768834e-63,5.91764972668726e-60,ENSG00000183878,UTY,7404,Y
XIST|7503,-2.60549932624429,1.28680304744504e-47,1.562822301122e-44,ENSG00000229807,XIST,7503,X
ZFY|7544,3.37364930259792,4.55158640311047e-71,1.76892853970485e-67,ENSG00000067646,ZFY,7544,Y
