TTTY14|83869,1.44221517246621,6.62076749833095e-21,3.88679178015653e-18,NA,NA,NA,NA
TTTY15|64595,3.00396911142144,7.97942707657551e-68,1.54585440754497e-63,ENSG00000233864,TTTY15,64595,Y
TTTY4C|474150,0.986291166713821,3.98136687055603e-10,8.66640678463841e-08,ENSG00000235412,TTTY4B,474150,Y
USP9Y|8287,3.38701415431963,2.99334574881022e-47,6.44334302130004e-44,ENSG00000114374,USP9Y,8287,Y
UTY|7404,3.16462343319885,3.26227770018617e-45,5.74546417142789e-42,ENSG00000183878,UTY,7404,Y
VWA5B1|127731,-0.56291992990221,7.12088146314901e-07,4.5831507171291e-05,ENSG00000158816,VWA5B1,127731,1
WFDC12|128488,0.67974887737059,3.59276928281499e-07,2.63646664075662e-05,ENSG00000168703,WFDC12,128488,20
WFDC5|149708,0.851369437553311,7.2351257741416e-09,1.07820070478804e-06,ENSG00000175121,WFDC5,149708,20
XIST|7503,-2.82292079207733,1.83083456118275e-48,4.43359474422419e-45,ENSG00000229807,XIST,7503,X
ZFY|7544,2.95152977972942,6.29781706682172e-62,3.05019025088843e-58,ENSG00000067646,ZFY,7544,Y
ZIC2|7546,-0.548019486812892,6.27792542640927e-07,4.15093000975518e-05,ENSG00000043355,ZIC2,7546,13
ZNF648|127665,-0.571697560333808,7.6510800554116e-06,0.000312933587570044,ENSG00000179930,ZNF648,127665,1
