BCORL2|286554,3.57791345300358,2.67893632579177e-62,5.20490538738082e-59,ENSG00000215580,BCORP1,286554,Y
CYorf15A|246126,3.80457898733194,8.81354835433211e-67,2.44626329966169e-63,ENSG00000131002,TXLNGY,246126,Y
CYorf15B|84663,3.72646466988299,2.08756409852194e-66,5.06991035877284e-63,NA,NA,NA,NA
DAZ1|1617,0.671640302687393,5.0830213911611e-06,0.00201546984916059,ENSG00000205916,DAZ4,1617,Y
DDX3Y|8653,3.48159608928122,1.2724094184374e-60,2.24742205371093e-57,ENSG00000067048,DDX3Y,8653,Y
DLX5|1749,0.525254200416567,8.05382226827347e-05,0.0265216462458111,ENSG00000105880,DLX5,1749,7
EIF1AY|9086,3.77237013466449,1.34953258976953e-50,2.01692836051018e-47,ENSG00000198692,EIF1AY,9086,Y
FAM41AY1|340618,0.950184287580814,7.34219352501475e-09,3.39646376184552e-06,NA,NA,NA,NA
HSFY2|159119,0.793987194366339,2.87255988819353e-11,1.43105041199262e-08,ENSG00000169953,HSFY2,159119,Y
KDM5D|8284,3.41036808702689,2.15116084115447e-56,3.48290866523252e-53,ENSG00000012817,KDM5D,8284,Y
NCRNA00185|55410,3.39253732318367,1.20614837924225e-79,5.85856421507442e-76,NA,NA,NA,NA
NCRNA00230B|401629,2.92260405213636,4.09648159313264e-34,4.42169671516522e-31,NA,NA,NA,NA
NLGN4Y|22829,2.46711188506519,2.06255699727836e-31,2.10912736316428e-28,ENSG00000165246,NLGN4Y,22829,Y
PPP1R2P9|80316,-0.663924678383126,6.3108963166003e-08,2.78669101216426e-05,NA,NA,NA,NA
PRKY|5616,1.98901117677176,6.09303465566169e-39,7.39884814530319e-36,ENSG00000099725,PRKY,5616,Y
RPS4Y1|6192,3.00658768193366,4.98255607484354e-43,6.91472014129537e-40,ENSG00000129824,RPS4Y1,6192,Y
RPS4Y2|140032,1.10201048723845,1.14924706793908e-17,7.69955906309947e-15,ENSG00000280969,RPS4Y2,140032,Y
SRY|6736,2.94028838745805,6.64109528541671e-42,8.60198935335741e-39,ENSG00000184895,SRY,6736,Y
TBL1Y|90665,1.3897065256623,8.38170605600102e-18,5.81600596293014e-15,ENSG00000092377,TBL1Y,90665,Y
TMSB4Y|9087,3.67436798455082,2.66552912002263e-80,2.53013109816329e-76,ENSG00000154620,TMSB4Y,9087,Y
TSIX|9383,-2.98178155980458,8.1613330015468e-26,7.20756994941149e-23,ENSG00000270641,TSIX,9383,X
TTTY10|246119,1.91966096255594,1.57973199914426e-34,1.80544782419847e-31,ENSG00000229236,TTTY10,246119,Y
TTTY14|83869,2.85549580743922,1.35196382940899e-84,2.62673052415873e-80,NA,NA,NA,NA
TTTY15|64595,3.75790248294244,3.90673390009257e-80,2.53013109816329e-76,ENSG00000233864,TTTY15,64595,Y
USP9Y|8287,3.65017851004631,8.97268595660369e-66,1.93700350500948e-62,ENSG00000114374,USP9Y,8287,Y
UTY|7404,3.83034820719983,4.56033151991873e-70,1.47671135167502e-66,ENSG00000183878,UTY,7404,Y
XIST|7503,-2.23948196738658,1.00820714493425e-23,8.51672026909894e-21,ENSG00000229807,XIST,7503,X
ZFY|7544,3.43557712436883,1.4326310634529e-70,5.56691778636529e-67,ENSG00000067646,ZFY,7544,Y
ZIC2|7546,0.587143345740069,0.000148394322309197,0.0436841407294755,ENSG00000043355,ZIC2,7546,13
