,ensembl_gene_id,hgnc_symbol,entrezgene,chromosome_name,logFC,p.val,q.value
MRPL50|54534,ENSG00000136897,MRPL50,54534,9,-0.52,0.00018,0.017
CRYBG3|131544,ENSG00000080200,CRYBG3,131544,3,-1.6,0.00019,0.017
SMARCD2|6603,ENSG00000108604,SMARCD2,6603,17,0.75,0.00019,0.018
ANXA8|653145,ENSG00000265190,ANXA8,653145,10,-3.3,2e-04,0.018
ZFP28|140612,ENSG00000196867,ZFP28,140612,19,-1.1,2e-04,0.018
SNX20|124460,ENSG00000167208,SNX20,124460,16,-1.6,2e-04,0.018
TRIM29|23650,ENSG00000137699,TRIM29,23650,11,-3.2,2e-04,0.018
CCR5|1234,ENSG00000160791,CCR5,1234,3,-1.6,2e-04,0.018
BTN3A2|11118,ENSG00000186470,BTN3A2,11118,6,-1.1,2e-04,0.018
PRPSAP1|5635,ENSG00000161542,PRPSAP1,5635,17,0.62,0.00021,0.018
NKAIN1|79570,ENSG00000084628,NKAIN1,79570,1,3.2,0.00021,0.018
STC1|6781,ENSG00000159167,STC1,6781,8,2,0.00021,0.018
ODC1|4953,ENSG00000115758,ODC1,4953,2,-1.2,0.00021,0.018
BCL11A|53335,ENSG00000119866,BCL11A,53335,2,-2.9,0.00022,0.019
LRRC37A4|55073,NA,NA,NA,NA,-1.2,0.00022,0.019
DUSP22|56940,ENSG00000112679,DUSP22,56940,6,-0.63,0.00022,0.019
GRAMD1B|57476,ENSG00000023171,GRAMD1B,57476,11,-1.6,0.00022,0.019
FNBP1|23048,ENSG00000187239,FNBP1,23048,9,-0.73,0.00022,0.019
CD1B|910,ENSG00000158485,CD1B,910,1,-2.3,0.00023,0.019
CASKIN2|57513,ENSG00000177303,CASKIN2,57513,17,0.66,0.00023,0.019
STAC|6769,ENSG00000144681,STAC,6769,3,-2.3,0.00023,0.019
ICAM5|7087,ENSG00000105376,ICAM5,7087,19,-2.2,0.00023,0.019
BAIAP2|10458,ENSG00000175866,BAIAP2,10458,17,0.92,0.00024,0.02
TFAP2B|7021,ENSG00000008196,TFAP2B,7021,6,-4.6,0.00024,0.02
AIF1L|83543,ENSG00000126878,AIF1L,83543,9,-1.8,0.00024,0.02
TNRC6B|23112,ENSG00000100354,TNRC6B,23112,22,-0.67,0.00024,0.02
ACSL5|51703,ENSG00000197142,ACSL5,51703,10,-1.4,0.00024,0.02
FRMD3|257019,ENSG00000172159,FRMD3,257019,9,-2,0.00025,0.02
ARL16|339231,ENSG00000214087,ARL16,339231,17,0.76,0.00025,0.02
C1orf183|55924,ENSG00000197852,FAM212B,55924,1,-1.2,0.00025,0.02
IL7R|3575,ENSG00000168685,IL7R,3575,5,-2.5,0.00025,0.02
ACTG1|71,ENSG00000184009,ACTG1,71,17,0.56,0.00025,0.02
DHX40|79665,ENSG00000108406,DHX40,79665,17,0.83,0.00026,0.02
PDE4B|5142,ENSG00000184588,PDE4B,5142,1,-1.8,0.00026,0.021
MTMR3|8897,ENSG00000100330,MTMR3,8897,22,-0.59,0.00026,0.021
LY9|4063,ENSG00000122224,LY9,4063,1,-2.1,0.00026,0.021
DUS1L|64118,ENSG00000169718,DUS1L,64118,17,0.85,0.00027,0.021
SYTL3|94120,ENSG00000164674,SYTL3,94120,6,-0.94,0.00027,0.021
TIGIT|201633,ENSG00000181847,TIGIT,201633,3,-2.2,0.00027,0.021
ANXA8L2|244,NA,NA,NA,NA,-3.2,0.00027,0.021
C9orf89|84270,ENSG00000165233,CARD19,84270,9,0.92,0.00028,0.021
SFRP1|6422,ENSG00000104332,SFRP1,6422,8,-3.3,0.00028,0.021
CD274|29126,ENSG00000120217,CD274,29126,9,-1.6,0.00029,0.021
UNK|85451,ENSG00000132478,UNK,85451,17,0.59,0.00029,0.022
MXRA7|439921,ENSG00000182534,MXRA7,439921,17,0.92,3e-04,0.022
CHMP6|79643,ENSG00000176108,CHMP6,79643,17,0.77,3e-04,0.022
KDM4D|55693,ENSG00000186280,KDM4D,55693,11,-0.88,3e-04,0.022
BACE2|25825,ENSG00000182240,BACE2,25825,21,-1.4,3e-04,0.022
DDX42|11325,ENSG00000198231,DDX42,11325,17,0.46,3e-04,0.022
FAM195B|348262,ENSG00000225663,FAM195B,348262,17,0.92,0.00031,0.022
EIF1AX|1964,ENSG00000173674,EIF1AX,1964,X,-0.54,0.00031,0.022
L1CAM|3897,ENSG00000198910,L1CAM,3897,X,-2.7,0.00031,0.022
KRT17|3872,ENSG00000128422,KRT17,3872,17,-3.6,0.00031,0.022
C12orf73|728568,ENSG00000204954,C12orf73,728568,12,0.69,0.00031,0.022
SPAG16|79582,ENSG00000144451,SPAG16,79582,2,1.6,0.00031,0.022
BCL8|606,NA,NA,NA,NA,1.8,0.00031,0.022
C17orf82|388407,NA,NA,NA,NA,1.7,0.00031,0.022
MCTP2|55784,ENSG00000140563,MCTP2,55784,15,-1.8,0.00031,0.022
BRE|9577,ENSG00000158019,BRE,9577,2,-0.46,0.00032,0.022
DNASE1|1773,ENSG00000213918,DNASE1,1773,16,1,0.00032,0.022
CFLAR|8837,ENSG00000003402,CFLAR,8837,2,-0.82,0.00032,0.022
TRIM14|9830,ENSG00000106785,TRIM14,9830,9,-0.81,0.00032,0.022
GGA3|23163,ENSG00000125447,GGA3,23163,17,0.55,0.00032,0.022
TCN2|6948,ENSG00000185339,TCN2,6948,22,-0.99,0.00033,0.022
NDRG3|57446,ENSG00000101079,NDRG3,57446,20,0.54,0.00033,0.023
YEATS4|8089,ENSG00000127337,YEATS4,8089,12,0.71,0.00034,0.023
PLBD1|79887,ENSG00000121316,PLBD1,79887,12,-1.2,0.00035,0.024
DSC3|1825,ENSG00000134762,DSC3,1825,18,-3.4,0.00035,0.024
CDC42EP3|10602,ENSG00000163171,CDC42EP3,10602,2,-1.2,0.00036,0.024
TAP2|6891,ENSG00000232326,TAP2,6891,CHR_HSCHR6_MHC_SSTO_CTG1,-1.2,0.00036,0.024
BCL11B|64919,ENSG00000127152,BCL11B,64919,14,-2,0.00037,0.024
ESR2|2100,ENSG00000140009,ESR2,2100,14,-1,0.00038,0.025
ZFP36L1|677,ENSG00000185650,ZFP36L1,677,14,-0.91,0.00038,0.025
ZNF204P|7754,NA,NA,NA,NA,-1.8,0.00038,0.025
TNIP3|79931,ENSG00000050730,TNIP3,79931,4,-2.1,0.00038,0.025
PIP4K2C|79837,ENSG00000166908,PIP4K2C,79837,12,0.63,0.00038,0.025
PNRC1|10957,ENSG00000146278,PNRC1,10957,6,-0.76,0.00038,0.025
CPXM2|119587,ENSG00000121898,CPXM2,119587,10,-1.5,0.00039,0.025
DGKE|8526,ENSG00000153933,DGKE,8526,17,1.1,0.00039,0.025
ZNF354C|30832,ENSG00000177932,ZNF354C,30832,5,-1.8,4e-04,0.026
INTS2|57508,ENSG00000108506,INTS2,57508,17,0.94,4e-04,0.026
PGS1|9489,ENSG00000087157,PGS1,9489,17,0.64,4e-04,0.026
ZRSR2|8233,ENSG00000169249,ZRSR2,8233,X,-0.59,0.00041,0.026
CLCN4|1183,ENSG00000073464,CLCN4,1183,X,-1.7,0.00041,0.026
TAGAP|117289,ENSG00000164691,TAGAP,117289,6,-1.4,0.00041,0.026
RAC3|5881,ENSG00000169750,RAC3,5881,17,1.1,0.00041,0.026
AKAP1|8165,ENSG00000121057,AKAP1,8165,17,0.78,0.00041,0.026
TSHZ2|128553,ENSG00000182463,TSHZ2,128553,20,-1.7,0.00041,0.026
SLFN5|162394,ENSG00000166750,SLFN5,162394,17,-1.4,0.00041,0.026
FN3K|64122,ENSG00000167363,FN3K,64122,17,0.96,0.00041,0.026
TNFSF14|8740,ENSG00000125735,TNFSF14,8740,19,-1.7,0.00042,0.026
WNT10A|80326,ENSG00000135925,WNT10A,80326,2,-2,0.00042,0.026
CAMSAP1|157922,ENSG00000130559,CAMSAP1,157922,9,-0.56,0.00042,0.026
KRT14|3861,ENSG00000186847,KRT14,3861,17,-4.1,0.00042,0.026
DDX31|64794,ENSG00000125485,DDX31,64794,9,-0.44,0.00042,0.026
DCAF7|10238,ENSG00000136485,DCAF7,10238,17,0.67,0.00042,0.026
ZNF831|128611,ENSG00000124203,ZNF831,128611,20,-2.1,0.00043,0.026
CCR7|1236,ENSG00000126353,CCR7,1236,17,-2,0.00043,0.026
FAM49A|81553,ENSG00000197872,FAM49A,81553,2,-1.3,0.00043,0.026
NKIRAS2|28511,ENSG00000168256,NKIRAS2,28511,17,0.5,0.00043,0.026
SLAMF1|6504,ENSG00000117090,SLAMF1,6504,1,-2,0.00043,0.026
B3GALT2|8707,ENSG00000162630,B3GALT2,8707,1,-1.3,0.00044,0.026
POU2AF1|5450,ENSG00000110777,POU2AF1,5450,11,-2.5,0.00044,0.026
MGC16703|113691,ENSG00000161149,TUBA3FP,113691,22,-1.4,0.00044,0.026
APOL6|80830,ENSG00000221963,APOL6,80830,22,-1.1,0.00044,0.026
CCL2|6347,ENSG00000108691,CCL2,6347,17,-1.4,0.00045,0.026
C15orf52|388115,ENSG00000188549,C15orf52,388115,15,-1.4,0.00045,0.026
VAT1L|57687,ENSG00000171724,VAT1L,57687,16,-1.6,0.00045,0.026
MDM2|4193,ENSG00000135679,MDM2,4193,12,0.81,0.00045,0.026
C9orf85|138241,ENSG00000155621,C9orf85,138241,9,-0.5,0.00045,0.026
CA5BP|340591,ENSG00000186312,CA5BP1,340591,X,-0.69,0.00046,0.026
PLAC8|51316,ENSG00000145287,PLAC8,51316,4,-2.1,0.00046,0.026
PHGR1|644844,ENSG00000233041,PHGR1,644844,15,3.1,0.00046,0.026
TTC39B|158219,ENSG00000155158,TTC39B,158219,9,-1.3,0.00046,0.026
TRIM36|55521,ENSG00000152503,TRIM36,55521,5,2,0.00046,0.026
KCTD2|23510,ENSG00000180901,KCTD2,23510,17,0.52,0.00047,0.026
CYB561|1534,ENSG00000008283,CYB561,1534,17,0.83,0.00047,0.027
PTGDS|5730,ENSG00000107317,PTGDS,5730,9,-2.2,0.00048,0.027
IL2RG|3561,ENSG00000147168,IL2RG,3561,X,-1.7,0.00048,0.027
RUNX3|864,ENSG00000020633,RUNX3,864,1,-1.5,0.00049,0.027
TRPV4|59341,ENSG00000111199,TRPV4,59341,12,-1.4,0.00049,0.027
MRPL12|6182,ENSG00000262814,MRPL12,6182,17,0.97,5e-04,0.028
HLA-DOB|3112,ENSG00000243496,HLA-DOB,3112,CHR_HSCHR6_MHC_DBB_CTG1,-1.9,5e-04,0.028
CD38|952,ENSG00000004468,CD38,952,4,-2.4,0.00051,0.028
CCDC57|284001,ENSG00000176155,CCDC57,284001,17,0.89,0.00051,0.028
B3GAT1|27087,ENSG00000109956,B3GAT1,27087,11,-2.3,0.00051,0.028
GLT1D1|144423,ENSG00000151948,GLT1D1,144423,12,-1.5,0.00051,0.028
TNFRSF17|608,ENSG00000048462,TNFRSF17,608,16,-2.5,0.00052,0.028
GPR55|9290,ENSG00000135898,GPR55,9290,2,-1.9,0.00052,0.028
VPS25|84313,ENSG00000131475,VPS25,84313,17,0.61,0.00052,0.028
COX6A1|1337,ENSG00000111775,COX6A1,1337,12,0.73,0.00053,0.028
PCYT2|5833,ENSG00000185813,PCYT2,5833,17,0.77,0.00053,0.028
SLAMF7|57823,ENSG00000026751,SLAMF7,57823,1,-1.8,0.00053,0.028
SDHD|6392,ENSG00000204370,SDHD,6392,11,-0.53,0.00054,0.029
PSMC3IP|29893,ENSG00000131470,PSMC3IP,29893,17,1,0.00054,0.029
MPZL3|196264,ENSG00000160588,MPZL3,196264,11,-1.4,0.00054,0.029
ADAM6|8755,ENSG00000282626,ADAM6,8755,CHR_HSCHR14_3_CTG1,-2.6,0.00055,0.029
GPR174|84636,ENSG00000147138,GPR174,84636,X,-2,0.00055,0.029
MINA|84864,ENSG00000170854,MINA,84864,3,-0.81,0.00055,0.029
AMZ2|51321,ENSG00000196704,AMZ2,51321,17,0.67,0.00055,0.029
APOBEC3G|60489,ENSG00000239713,APOBEC3G,60489,22,-1.3,0.00056,0.029
LMF1|64788,ENSG00000260807,,64788,16,0.88,0.00056,0.029
NUP214|8021,ENSG00000126883,NUP214,8021,9,-0.4,0.00057,0.029
SYT8|90019,ENSG00000149043,SYT8,90019,11,-3.2,0.00057,0.03
MKS1|54903,ENSG00000011143,MKS1,54903,17,0.65,0.00058,0.03
RARA|5914,ENSG00000131759,RARA,5914,17,1.1,0.00058,0.03
KLK10|5655,ENSG00000129451,KLK10,5655,19,-3.5,0.00059,0.03
ZNF486|90649,ENSG00000256229,ZNF486,90649,19,1.9,0.00059,0.03
EGFR|1956,ENSG00000146648,EGFR,1956,7,-2.1,0.00059,0.03
FAM122B|159090,ENSG00000156504,FAM122B,159090,X,0.63,0.00059,0.03
DBNDD2|55861,ENSG00000244274,DBNDD2,55861,20,1.1,6e-04,0.03
TLR3|7098,ENSG00000164342,TLR3,7098,4,-1.4,6e-04,0.03
ZBP1|81030,ENSG00000124256,ZBP1,81030,20,-2,6e-04,0.03
GPR75|10936,ENSG00000119737,GPR75,10936,2,-1.2,6e-04,0.03
CDKL2|8999,ENSG00000138769,CDKL2,8999,4,2.1,6e-04,0.03
C17orf28|283987,ENSG00000167861,HID1,283987,17,1.4,0.00061,0.03
CD27|939,ENSG00000139193,CD27,939,12,-1.9,0.00061,0.03
UBE2O|63893,ENSG00000175931,UBE2O,63893,17,0.55,0.00061,0.03
ZNF295|49854,ENSG00000173276,ZBTB21,49854,21,-0.69,0.00062,0.03
HSD17B2|3294,ENSG00000086696,HSD17B2,3294,16,-2.9,0.00062,0.031
BUB3|9184,ENSG00000154473,BUB3,9184,10,0.6,0.00063,0.031
IRX5|10265,ENSG00000176842,IRX5,10265,16,1.1,0.00063,0.031
CDK5RAP2|55755,ENSG00000136861,CDK5RAP2,55755,9,-0.53,0.00063,0.031
IL22RA2|116379,ENSG00000164485,IL22RA2,116379,6,-2.3,0.00063,0.031
PATL2|197135,ENSG00000282077,PATL2,197135,CHR_HSCHR15_3_CTG8,-1.7,0.00063,0.031
MCART1|92014,ENSG00000122696,SLC25A51,92014,9,-0.55,0.00063,0.031
TMEM104|54868,ENSG00000109066,TMEM104,54868,17,0.62,0.00063,0.031
TMEM71|137835,ENSG00000165071,TMEM71,137835,8,-1.7,0.00064,0.031
DPF3|8110,ENSG00000205683,DPF3,8110,14,-1.7,0.00064,0.031
EOMES|8320,ENSG00000163508,EOMES,8320,3,-2.1,0.00064,0.031
ENPP2|5168,ENSG00000136960,ENPP2,5168,8,-1.5,0.00065,0.031
CD2|914,ENSG00000116824,CD2,914,1,-1.8,0.00065,0.031
LRRN1|57633,ENSG00000175928,LRRN1,57633,3,-2.2,0.00066,0.031
TNFRSF9|3604,ENSG00000049249,TNFRSF9,3604,1,-1.9,0.00066,0.031
GRAMD2|196996,ENSG00000175318,GRAMD2,196996,15,-2.2,0.00066,0.031
PARP12|64761,ENSG00000059378,PARP12,64761,7,-0.78,0.00066,0.031
SCN3B|55800,ENSG00000166257,SCN3B,55800,11,-1.8,0.00067,0.031
ERP44|23071,ENSG00000023318,ERP44,23071,9,-0.5,0.00067,0.031
LOC100131193|100131193,ENSG00000228544,CCDC183-AS1,100131193,9,-1.1,0.00068,0.032
TMEM200C|645369,ENSG00000206432,TMEM200C,645369,18,-1.8,0.00068,0.032
RASGRF1|5923,ENSG00000058335,RASGRF1,5923,15,-2,0.00069,0.032
HLA-A|3105,ENSG00000229215,HLA-A,3105,CHR_HSCHR6_MHC_APD_CTG1,-1.1,0.00069,0.032
IQSEC3|440073,ENSG00000120645,IQSEC3,440073,12,-1.6,0.00069,0.032
SEC14L2|23541,ENSG00000100003,SEC14L2,23541,22,1.8,0.00069,0.032
USP36|57602,ENSG00000055483,USP36,57602,17,0.54,7e-04,0.032
PLCG2|5336,ENSG00000197943,PLCG2,5336,16,-1.1,7e-04,0.032
CASS4|57091,ENSG00000087589,CASS4,57091,20,-1.3,7e-04,0.032
TAF4|6874,ENSG00000130699,TAF4,6874,20,0.59,0.00071,0.032
JMJD6|23210,ENSG00000070495,JMJD6,23210,17,0.63,0.00071,0.032
CDHR1|92211,ENSG00000148600,CDHR1,92211,10,-2,0.00072,0.032
NOV|4856,ENSG00000136999,NOV,4856,8,-1.5,0.00073,0.033
CACNG4|27092,ENSG00000075461,CACNG4,27092,17,2.7,0.00074,0.033
TBX21|30009,ENSG00000073861,TBX21,30009,17,-1.8,0.00074,0.033
IL6R|3570,ENSG00000160712,IL6R,3570,1,-1.4,0.00075,0.033
APOBEC3C|27350,ENSG00000244509,APOBEC3C,27350,22,-1.1,0.00075,0.033
PRKCB|5579,ENSG00000166501,PRKCB,5579,16,-1.8,0.00076,0.034
PRPS1|5631,ENSG00000147224,PRPS1,5631,X,-0.71,0.00076,0.034
BBOX1|8424,ENSG00000129151,BBOX1,8424,11,-3,0.00076,0.034
TRIM22|10346,ENSG00000132274,TRIM22,10346,11,-1.1,0.00078,0.034
POLG2|11232,ENSG00000256525,POLG2,11232,17,0.61,0.00078,0.034
LRRC16A|55604,ENSG00000079691,LRRC16A,55604,6,-0.73,0.00078,0.034
TLR10|81793,ENSG00000174123,TLR10,81793,4,-1.8,0.00079,0.034
CD3G|917,ENSG00000160654,CD3G,917,11,-2.1,0.00079,0.034
KCNF1|3754,ENSG00000162975,KCNF1,3754,2,2.6,8e-04,0.035
TUBG1|7283,ENSG00000131462,TUBG1,7283,17,0.66,8e-04,0.035
TNFAIP3|7128,ENSG00000118503,TNFAIP3,7128,6,-1.1,8e-04,0.035
SLC16A11|162515,ENSG00000174326,SLC16A11,162515,17,-2,8e-04,0.035
APOL3|80833,ENSG00000128284,APOL3,80833,22,-1.1,8e-04,0.035
C17orf101|79701,ENSG00000181396,OGFOD3,79701,17,0.69,0.00081,0.035
RAB36|9609,ENSG00000100228,RAB36,9609,22,-1.6,0.00083,0.035
DTNA|1837,ENSG00000134769,DTNA,1837,18,1.7,0.00083,0.035
PRSS16|10279,ENSG00000112812,PRSS16,10279,6,-2.3,0.00083,0.035
PIK3CG|5294,ENSG00000105851,PIK3CG,5294,7,-1.5,0.00083,0.035
C3|718,ENSG00000125730,C3,718,19,-1.5,0.00085,0.036
FN3KRP|79672,ENSG00000141560,FN3KRP,79672,17,0.61,0.00085,0.036
IL1R2|7850,ENSG00000115590,IL1R2,7850,2,-2,0.00086,0.036
LAX1|54900,ENSG00000122188,LAX1,54900,1,-2,0.00086,0.036
C5orf20|140947,ENSG00000251380,DCANP1,140947,5,-2,0.00086,0.036
STX16|8675,ENSG00000124222,STX16,8675,20,0.59,0.00086,0.036
MAML2|84441,ENSG00000184384,MAML2,84441,11,-1.4,0.00087,0.036
CBX4|8535,ENSG00000141582,CBX4,8535,17,0.88,0.00087,0.036
FGFR4|2264,ENSG00000160867,FGFR4,2264,5,-2.2,0.00088,0.037
CCL8|6355,ENSG00000108700,CCL8,6355,17,-1.8,0.00088,0.037
SERPINB5|5268,ENSG00000206075,SERPINB5,5268,18,-3.1,0.00088,0.037
PLA2G4A|5321,ENSG00000116711,PLA2G4A,5321,1,-1.6,0.00089,0.037
PDK1|5163,ENSG00000152256,PDK1,5163,2,-0.95,0.00089,0.037
PHGDH|26227,ENSG00000092621,PHGDH,26227,1,-1.8,0.00089,0.037
SGSH|6448,ENSG00000181523,SGSH,6448,17,0.57,9e-04,0.037
HDAC9|9734,ENSG00000048052,HDAC9,9734,7,-1.5,9e-04,0.037
LOC100130148|100130148,ENSG00000279685,MAPT-IT1,100130148,17,2.6,0.00091,0.037
GTF3C4|9329,ENSG00000125484,GTF3C4,9329,9,-0.89,0.00091,0.037
BMP2|650,ENSG00000125845,BMP2,650,20,-1.5,0.00092,0.037
NMT2|9397,ENSG00000152465,NMT2,9397,10,-0.93,0.00092,0.037
AIM2|9447,ENSG00000163568,AIM2,9447,1,-2,0.00092,0.037
NEURL3|93082,ENSG00000163121,NEURL3,93082,2,-1.6,0.00092,0.037
SAMD9L|219285,ENSG00000177409,SAMD9L,219285,7,-1.3,0.00092,0.037
DSC1|1823,ENSG00000134765,DSC1,1823,18,-1.8,0.00094,0.038
FASN|2194,ENSG00000169710,FASN,2194,17,1.4,0.00094,0.038
SF3A1|10291,ENSG00000099995,SF3A1,10291,22,-0.4,0.00094,0.038
TXK|7294,ENSG00000074966,TXK,7294,4,-1.5,0.00095,0.038
RGPD1|400966,ENSG00000187627,RGPD1,400966,2,-1.1,0.00095,0.038
CD82|3732,ENSG00000085117,CD82,3732,11,-1.2,0.00096,0.038
FCRL5|83416,ENSG00000143297,FCRL5,83416,1,-2.6,0.00097,0.038
GPR18|2841,ENSG00000125245,GPR18,2841,13,-1.6,0.00097,0.038
NDRG2|57447,ENSG00000165795,NDRG2,57447,14,-1.3,0.00097,0.038
GTPBP1|9567,ENSG00000100226,GTPBP1,9567,22,-0.45,0.00098,0.038
C20orf107|388799,ENSG00000213714,FAM209B,388799,20,1.1,0.00098,0.038
ASB2|51676,ENSG00000100628,ASB2,51676,14,-1.5,0.00098,0.038
RASGRP1|10125,ENSG00000172575,RASGRP1,10125,15,1.7,0.00099,0.038
ODF2L|57489,ENSG00000122417,ODF2L,57489,1,-0.76,0.00099,0.038
OBFC2A|64859,ENSG00000173559,NABP1,64859,2,-1,0.001,0.038
LOC92659|92659,ENSG00000265688,MAFG-AS1,92659,17,0.97,0.001,0.038
XCL2|6846,ENSG00000143185,XCL2,6846,1,-1.8,0.001,0.038
RASGEF1B|153020,ENSG00000138670,RASGEF1B,153020,4,-1.1,0.001,0.038
LOC400759|400759,ENSG00000225492,GBP1P1,400759,1,-1.9,0.001,0.038
RNF185|91445,ENSG00000138942,RNF185,91445,22,-0.46,0.001,0.038
